Recipe ID;Category;Directions
285;Home  >  Recipes  >  Main Dish  >  Pasta  >  Macaroni and Cheese  >  Baked Macaroni and Cheese;Preheat oven to 350 degrees F (175 degrees C). Bring a large pot of lightly salted water to a boil, add pasta, and cook until done, drain.<br>In 9x13 inch baking dish, stir together macaroni, shredded Cheddar cheese, cottage cheese, sour cream, Parmesan cheese, salt and pepper. In a small bowl, mix together bread crumbs and melted butter. Sprinkle topping over macaroni mixture.<br>Bake 30 to 35 minutes, or until top is golden.<br>
587;Home  >  Recipes  >  Trusted Brands: Recipes and Tips  >  Pillsbury® Crescents;Heat oven to 375 degrees F. Unroll dough on cookie sheet and separate into 4 rectangles, press each into 6x4-inch rectangle, firmly pressing perforations to seal.<br>Spread 1 tablespoon pizza sauce on half of each rectangle to within 1 inch of edge. Sprinkle each with 3 tablespoons cheese, top with 6 slices pepperoni. Fold dough diagonally over filling, firmly press edges with fork to seal. Sprinkle each triangle with 1/4 teaspoon grated cheese. With fork, prick top of each to allow steam to escape.<br>Bake 13 to 15 minutes or until deep golden brown. Serve warm.<br>
2896;Home  >  Recipes  >  Main Dish  >  Steaks and Chops;Heat the oil in a large saucepan over medium heat. Add the sliced meat and brown well. Remove meat. Add the gravy mix and water and bring to a boil, stirring constantly.<br>Stir in the onion powder, brown sugar, vinegar, Worcestershire sauce, ginger, bay leaf and salt, and ground black pepper to taste. Return the meat to the pan, reduce heat to low, cover and simmer for one hour, or until meat is tender. Remove bay leaf.<br>Note: You could also transfer to a casserole dish and bake covered at 350 degrees F (175 degrees C) for 1 1/2 hours.<br>
973;Home  >  Recipes  >  Main Dish  >  Chicken  >  Chicken Cordon Bleu;Preheat oven to 400 degrees F (200 degrees C).<br>Place each chicken breast half between sheets of plastic wrap and pound with a meat mallet to about 1/8 inch thickness. Place a finger of cheese on each ham slice and sprinkle lightly with thyme and salt and pepper to taste. Roll up seasoned ham and cheese 'jellyroll-style', then roll each chicken breast with ham and cheese inside. Tuck in ends and fasten with toothpicks.<br>Place melted butter in a small bowl and place cereal crumbs in a shallow dish or bowl. Dip each chicken roll in butter or margarine, then roll in crumbs, turning to coat thoroughly. Place coated rolls in a lightly greased 9x13 inch baking dish.<br>Bake at 400 degrees F (200 degrees C) for about 40 minutes or until chicken is golden brown and juices run clear. Serve with cordon bleu sauce, if desired.<br>To Make Cordon Bleu Sauce: In a small saucepan mix together the soup, sour cream and lemon juice. Heat over low heat, stirring occasionally, and serve hot over chicken rolls. Makes about 2 cups, 8 servings of 1/4 cup each.<br>
1161;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Chicken Breasts  >  Mexican-Style;Place the chicken breasts, garlic, onion, water, and chicken bouillon into a saucepan. Bring to a boil, then reduce heat to medium-low and simmer for 40 minutes. When finished, remove the chicken to a plate to cool. Measure out 1 cup of the chicken broth and discard the rest.<br>Roast the poblano chiles over an open flame, or underneath a broiler until the skin has blackened on all sides. Place the chiles into a plastic bag, or a bowl covered with plastic wrap, and allow to steam as they cool, about 30 minutes. When cool, peel the blackened skin off of the pepper, and remove the seeds and membrane.<br>Place the reserved chicken broth into a blender along with the roasted poblanos and sour cream. Puree until smooth and set aside.<br>Heat the olive oil in a skillet over medium heat. Fry the tortillas one at a time until softened and beginning to crisp. Place onto a plate and set aside. Pour the pureed poblano mixture into the skillet and simmer for 10 minutes. While the sauce is cooking, slice the cooled chicken breasts into 1/4 inch strips.<br>Using tongs, dip a tortilla into the sauce, coating both sides. Place some of the chicken in the center of the tortilla, roll tightly, then place on a serving dish with the seam side down. Repeat with remaining tortillas. Spoon any remaining sauce over top of the enchiladas, then sprinkle with the shredded mozzarella cheese.<br>
4161;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Chicken Breasts  >  Mexican-Style;Preheat oven to 350 degrees F (175 degrees C). Spray a cookie sheet with non-stick cooking spray.<br>In a large skillet, fry the chicken strips in vegetable oil until they are no longer pink. Add the onions and fry (stirring constantly) until they are translucent. Mix in the salsa (you may want to add more to taste).<br>Place the tortillas between two damp paper towels and microwave on high for 1 minute.<br>Fill half of 1 tortilla with the chicken mixture and cheese, then fold the tortilla over the full half. Repeat with remaining tortillas and filling. Arrange the quesadillas on a cookie sheet.<br>Bake the quesadillas in the preheated 350 degrees F (175 degrees C) oven until the cheese has melted. Cut the quesadillas into fours.<br>
389;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Chicken Breasts;Preheat oven to 375 degrees F (190 degrees C).<br>In a medium bowl, mix together the artichoke hearts, Parmesan cheese, mayonnaise, and garlic pepper. Place chicken in a greased baking dish, and cover evenly with artichoke mixture.<br>Bake, uncovered, for 30 minutes in the preheated oven, or until chicken is no longer pink in the center and juices run clear.<br>
1684;Home  >  Recipes  >  Main Dish  >  Seafood  >  Shrimp;In a large saucepan, heat 2 tablespoons of the olive oil with the garlic over medium heat. When the garlic starts to sizzle, pour in the tomatoes. Season with salt and red pepper. Bring to a boil. Lower the heat, and simmer for 30 minutes, stirring occasionally.<br>Meanwhile, bring a large pot of lightly salted water to a boil. Cook pasta for 8 to 10 minutes, or until al dente, drain.<br>In a large skillet, heat the remaining 2 tablespoons of olive oil over high heat. Add the shrimp and scallops. Cook for about 2 minutes, stirring frequently, or until the shrimp turn pink. Add shrimp and scallops to the tomato mixture, and stir in the parsley. Cook for 3 to 4 minutes, or until the sauce just begins to bubble. Serve sauce over pasta.<br>
36;Home  >  Recipes  >  Main Dish;Preheat oven to 450 degrees F (230 degrees C).<br>Rinse chicken thoroughly inside and out under cold running water and remove all fat. Pat dry with paper towels.<br>Put chicken into a small baking pan. Rub with olive oil. Mix the salt, pepper, oregano, basil, paprika and cayenne pepper together and sprinkle over chicken.<br>Roast the chicken in the preheated oven for 20 minutes. Lower the oven to 400 degrees F (205 degrees C) and continue roasting to a minimum internal temperature of 165 degrees F (74 degrees C), about 40 minutes more. Let cool 10 to 15 minutes and serve.<br>
479;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Chicken Breasts  >  Creamy;Preheat oven to 350 degrees F (175 degrees C).<br>Place broccoli in the bottom of a 9x13 inch baking dish. Top with the chicken.<br>In a small bowl, blend the cream of chicken soup, cream of mushroom soup, mayonnaise, and lemon juice. Pour the mixture over the chicken. Top with Cheddar cheese.<br>Bake 35 to 40 minutes in the preheated oven, until bubbly and lightly browned.<br>
542;Home  >  Recipes  >  Main Dish  >  Steaks and Chops;Season pork chops with salt, pepper, and garlic salt to taste.<br>In a large skillet, brown the chops over medium-high heat. Add the onion and mushrooms, and saute for one minute. Pour cream of mushroom soup over chops. Cover skillet, and reduce temperature to medium-low. Simmer 20 to 30 minutes, or until chops are cooked through.<br>
2578;Home  >  Recipes  >  Main Dish  >  Casseroles  >  Noodles;Preheat oven to 350 degrees F (175 degrees C).<br>Cook pasta in a large pot of boiling water until al dente. Drain.<br>In a large skillet, cook and stir ground beef and chopped onion over medium heat until brown. Mix in tomato soup, diced tomatoes, and taco seasoning mix. Stir in pasta.<br>Spoon beef mixture into a 9x13 inch baking dish. Sprinkle crumbled taco chips and grated cheese on top.<br>Bake for 30 to 35 minutes, until the cheese is melted. Serve with chopped green onions and sour cream, if desired.<br>
359;Home  >  Recipes  >  Main Dish;In a stockpot over medium-high heat, heat the oil. Add the onion and garlic and saute for 4 minutes. Add the rice and saute for 2 minutes.<br>Add the vegetable broth, bring to a boil, cover and lower the heat and cook for 20 minutes. Add the spices and black beans.<br>
498;Home  >  Recipes  >  Main Dish  >  Steaks and Chops;Heat olive oil in a skillet over medium heat. Cook onion, bell peppers, and garlic in oil until tender-crisp, stirring frequently. Set aside.<br>Heat a large skillet over medium-high heat. Pour soy sauce, honey, and red wine vinegar in pan, then add beef. Cook beef, stirring frequently, until done, about 10 to 15 minutes. Stir in cooked vegetables, and cook another 10 to 15 minutes.<br>
1933;Home  >  Recipes  >  Main Dish  >  Pasta  >  Pasta Primavera;Preheat oven to 450 degrees F (230 degrees C). Line a baking sheet with aluminum foil.<br>Bring a large pot of lightly salted water to a boil. Add penne pasta and cook until tender yet firm to the bite, 10 to 12 minutes, drain.<br>Toss squash, zucchini, carrot, red bell pepper, tomatoes, green beans, and asparagus together in a bowl with 2 tablespoons olive oil, salt, pepper, lemon juice, and Italian seasoning. Arrange vegetables on the lined baking sheet.<br>Roast vegetables in preheated oven until tender, about 15 minutes.<br>Heat remaining olive oil and butter in a large skillet. Cook onion and garlic in hot oil until tender, 5 to 7 minutes. Mix cooked pasta, lemon zest, basil, parsley, and balsamic vinegar into the onion mixture. Gently toss and cook until heated through, 3 to 5 minutes. Remove from heat and transfer to a large bowl. Toss with roasted vegetables and sprinkle with Romano cheese.<br>
4407;Home  >  Recipes  >  Main Dish;To Marinate: Arrange chicken pieces in a 9x3 inch baking dish. In a small bowl combine the onion, soy sauce, ginger, garlic and honey, mix together and spoon mixture over chicken. Cover dish and refrigerate to marinate for 1 hour, turning pieces once.<br>Preheat oven to 425 degrees F (220 degrees C).<br>Bake chicken at 425 degrees F (220 degrees C) for 30 minutes. Turn pieces over and top with green onion, then continue baking for about 10 to 15 minutes, or until chicken is tender and cooked through and juices run clear. Serve immediately.<br>
5752;Home  >  Recipes  >  Main Dish  >  Pasta;Heat oil in a large skillet over medium heat. Saute onion and bacon until onion is translucent and bacon is brown, remove from skillet and drain on paper towelling.<br>Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente, drain.<br>Return onion/bacon mixture to skillet and add cooked tortellini. Toss with 2 tablespoons olive oil and heat through. Place in serving dish or bowl, sprinkle with vinegar and cheese and serve immediately.<br>
322;Home  >  Recipes  >  Meat and Poultry  >  Chicken  >  Chicken Breasts;In a large bowl, mix together barbecue sauce, pineapple with juice, green bell pepper, onion, and garlic.<br>Arrange 4 of the chicken breasts in the bottom of a slow cooker. Pour half of the barbecue sauce over the chicken. Place remaining chicken in slow cooker, and pour remaining sauce over the top.<br>Cover, and cook on Low for 8 to 9 hours.<br>
